semester_id,student_id,semester,credits_attempted,credits_earned,semester_points,semester_gpa
547,,2002-2,3.00,3.00,12.00,3.88
548,,2003-1,3.00,3.00,10.50,3.85
549,,2003-2,3.00,3.00,11.25,3.81
550,,2001-1,4.00,4.00,16.00,3.88
551,,2001-2,3.00,3.00,11.25,3.75
552,,2004-1,3.00,3.00,12.00,3.90
553,,2004-1,3.00,3.00,12.00,3.90
554,,2004-1,3.00,3.00,12.00,3.90
555,,2022-1,3.00,0.00,0.00,2.81
556,,2022-1,3.00,3.00,6.00,2.81
557,,2022-2,3.00,0.00,0.00,
558,,2022-1,3.00,3.00,7.50,2.81
559,,2022-1,3.00,3.00,11.25,2.81
560,,2022-2,3.00,,,
561,,2022-2,3.00,,,
562,,2022-2,3.00,,,
563,,2022-1,3.00,3.00,9.00,2.81
564,,2022-2,3.00,,,
565,,2022-2,3.00,,,
566,,2022-1,3.00,0.00,0.00,2.81
567,,2003-1,3.00,3.00,11.25,3.05
568,,2003-1,3.00,3.00,4.50,3.05
569,,2003-2,3.00,3.00,9.00,3.33
570,,2004-1,3.00,3.00,9.00,3.30
571,,2004-1,3.00,3.00,9.00,3.30
572,,2003-1,3.00,3.00,10.50,3.05
573,,2004-1,3.00,3.00,12.00,3.30
574,,2003-2,3.00,3.00,9.00,3.33
575,,2004-1,3.00,3.00,9.00,3.30
576,,2003-1,3.00,3.00,9.00,3.05
577,,2003-2,3.00,3.00,12.00,3.33
578,,2003-2,3.00,3.00,9.00,3.33
579,,2003-2,3.00,3.00,12.00,3.33
580,,2003-2,3.00,3.00,9.00,3.33
581,,2004-1,3.00,3.00,10.50,3.30
582,,2003-1,3.00,3.00,10.50,3.05
583,,2004-2,12.00,12.00,48.00,4.00
584,,2002-2,3.00,3.00,6.00,2.00
585,,2003-1,3.00,3.00,0.00,2.88
586,,2003-1,3.00,3.00,11.25,2.88
587,,2002-1,3.00,3.00,7.50,2.50
588,,2002-1,3.00,3.00,9.00,2.50
589,,2002-1,3.00,3.00,7.50,2.50
590,,2002-2,3.00,3.00,6.00,2.00
591,,2002-1,3.00,3.00,6.00,2.50
592,,2004-1,3.00,3.00,3.00,2.25
593,,2003-2,3.00,3.00,6.00,2.67
594,,2003-2,3.00,3.00,10.50,2.67
595,,2004-1,3.00,3.00,6.00,2.25
596,,2003-1,3.00,3.00,6.00,2.88
597,,2003-2,3.00,3.00,7.50,2.67
598,,2004-1,3.00,3.00,12.00,2.25
599,,2002-1,3.00,3.00,0.00,2.50
600,,2002-2,3.00,3.00,6.00,2.00
601,,2004-1,3.00,3.00,6.00,2.25
602,,2004-2,12.00,12.00,42.00,3.50
603,,2018-1,3.00,0.00,0.00,0.00
604,,2018-1,3.00,0.00,0.00,0.00
605,,2018-1,3.00,0.00,0.00,0.00
606,,2011-1,3.00,,,2.75
607,,2013-1,3.00,0.00,0.00,
608,,2019-1,3.00,3.00,4.50,2.92
609,,2011-2,3.00,3.00,6.00,1.50
610,,2010-2,3.00,3.00,10.50,3.00
611,,2011-1,3.00,3.00,7.50,2.75
612,,2011-1,3.00,3.00,9.00,2.75
613,,2013-1,3.00,0.00,0.00,
614,,2019-1,3.00,3.00,10.50,2.92
615,,2019-2,3.00,3.00,0.00,0.00
616,,2010-1,3.00,0.00,0.00,2.50
617,,2011-2,3.00,3.00,3.00,1.50
618,,2013-1,3.00,0.00,0.00,
619,,2018-2,3.00,3.00,9.00,3.38
620,,2019-1,3.00,3.00,11.25,2.92
621,,2019-2,3.00,,,0.00
622,,2018-2,3.00,3.00,11.25,3.38
623,,2010-1,3.00,3.00,7.50,2.50
624,,2010-2,3.00,3.00,7.50,3.00
625,,2003-2,3.00,0.00,0.00,3.13
626,,2006-1,3.00,3.00,7.50,2.75
627,,2003-1,3.00,3.00,12.00,3.92
628,,2003-2,3.00,0.00,0.00,3.13
629,,2003-2,3.00,3.00,11.25,3.13
630,,2004-2,3.00,3.00,7.50,2.17
631,,2005-1,3.00,3.00,9.00,3.00
632,,2006-1,3.00,3.00,0.00,2.75
633,,2004-2,3.00,3.00,9.00,2.17
634,,2005-1,3.00,0.00,0.00,3.00
635,,2003-1,3.00,3.00,12.00,3.92
636,,2004-2,3.00,3.00,3.00,2.17
637,,2005-1,3.00,3.00,9.00,3.00
638,,2005-2,12.00,12.00,48.00,4.00
639,,2006-1,3.00,3.00,7.50,2.75
640,,2006-2,3.00,3.00,11.25,3.75
641,,2003-1,3.00,3.00,11.25,3.92
642,,2003-2,3.00,3.00,7.50,3.13
643,,2006-1,3.00,3.00,7.50,2.75
644,,2006-1,3.00,3.00,10.50,2.75
645,,2009-1,3.00,3.00,9.00,3.05
646,,2009-1,3.00,3.00,4.50,3.05
647,,2009-1,3.00,3.00,7.50,3.05
648,,2009-2,3.00,3.00,9.00,2.90
649,,2010-1,3.00,3.00,7.50,2.83
650,,2010-2,12.00,12.00,42.00,3.50
651,,2009-1,3.00,3.00,10.50,3.05
652,,2010-1,3.00,3.00,9.00,2.83
653,,2010-3,3.00,3.00,11.25,3.38
654,,2009-1,3.00,3.00,11.25,3.05
655,,2010-1,3.00,3.00,7.50,2.83
656,,2010-1,3.00,3.00,7.50,2.83
657,,2010-1,3.00,3.00,12.00,2.83
658,,2009-2,3.00,3.00,7.50,2.90
659,,2009-2,3.00,3.00,9.00,2.90
660,,2009-2,3.00,3.00,7.50,2.90
661,,2009-2,3.00,3.00,10.50,2.90
662,,2010-3,3.00,3.00,9.00,3.38
663,,2009-1,3.00,3.00,7.50,3.05
664,,2010-1,3.00,3.00,7.50,2.83
665,,2003-2,3.00,3.00,11.25,3.67
666,,2003-2,3.00,3.00,10.50,3.67
667,,2004-1,3.00,3.00,9.00,3.50
668,,2003-2,3.00,3.00,11.25,3.67
669,,2005-2,3.00,3.00,9.00,3.42
670,,2005-2,3.00,3.00,11.25,3.42
671,,2003-1,3.00,3.00,10.50,3.67
672,,2004-1,3.00,3.00,12.00,3.50
673,,2005-2,3.00,3.00,10.50,3.42
674,,2003-1,3.00,3.00,12.00,3.67
675,,2004-2,12.00,12.00,48.00,4.00
676,,2005-1,3.00,3.00,11.25,3.75
677,,2003-1,3.00,3.00,10.50,3.67
678,,2004-1,3.00,3.00,10.50,3.50
679,,2005-1,3.00,3.00,10.50,3.75
680,,2005-1,3.00,3.00,12.00,3.75
681,,2000-2,3.00,3.00,11.25,3.40
682,,2000-2,3.00,3.00,12.00,3.40
683,,2000-2,3.00,3.00,11.25,3.40
684,,2001-1,3.00,3.00,10.50,3.33
685,,2000-1,3.00,3.00,12.00,3.00
686,,2000-1,3.00,3.00,9.00,3.00
687,,2000-1,3.00,3.00,6.00,3.00
688,,2000-2,3.00,3.00,7.50,3.40
689,,2001-1,3.00,3.00,12.00,3.33
690,,2001-2,3.00,3.00,12.00,4.00
691,,2000-1,3.00,3.00,10.50,3.00
692,,2001-1,3.00,3.00,7.50,3.33
693,,2001-1,3.00,3.00,12.00,3.33
694,,2001-2,3.00,3.00,12.00,4.00
695,,2000-1,3.00,3.00,7.50,3.00
696,,2000-2,3.00,3.00,9.00,3.40
697,,2001-1,3.00,3.00,9.00,3.33
698,,2001-1,3.00,3.00,9.00,3.33
699,,2002-1,3.00,3.00,12.00,3.85
700,,2002-1,3.00,3.00,10.50,3.85
701,,2002-2,3.00,3.00,11.25,3.71
702,,2002-2,3.00,3.00,11.25,3.71
703,,2002-2,3.00,3.00,10.50,3.71
704,,2003-1,3.00,3.00,12.00,3.75
705,,2002-1,3.00,3.00,12.00,3.85
706,,2002-1,3.00,3.00,12.00,3.85
707,,2002-2,3.00,3.00,10.50,3.71
708,,2002-1,3.00,3.00,11.25,3.85
709,,2002-2,3.00,3.00,12.00,3.71
710,,2002-2,3.00,3.00,11.25,3.71
711,,2003-1,3.00,3.00,12.00,3.75
712,,2003-1,3.00,3.00,11.25,3.75
713,,2003-2,12.00,12.00,48.00,4.00
714,,2003-1,3.00,3.00,9.00,3.75
715,,2003-1,3.00,3.00,12.00,3.75
716,,2000-2,3.00,3.00,4.50,3.10
717,,2001-1,3.00,3.00,7.50,2.96
718,,2001-1,3.00,3.00,11.25,2.96
719,,2000-1,3.00,3.00,10.50,3.15
720,,2000-1,3.00,3.00,6.00,3.15
721,,2001-2,3.00,3.00,12.00,4.00
722,,2000-1,3.00,3.00,9.00,3.15
723,,2001-1,3.00,3.00,9.00,2.96
724,,2000-1,3.00,3.00,10.50,3.15
725,,2000-2,3.00,3.00,9.00,3.10
726,,2000-2,3.00,3.00,12.00,3.10
727,,2001-1,3.00,3.00,9.00,2.96
728,,2001-1,3.00,3.00,10.50,2.96
729,,2001-1,3.00,3.00,6.00,2.96
730,,2001-2,3.00,3.00,12.00,4.00
731,,2000-1,3.00,3.00,11.25,3.15
732,,2000-2,3.00,3.00,10.50,3.10
733,,2000-2,3.00,3.00,10.50,3.10
734,,2003-2,3.00,3.00,9.00,3.29
735,,2004-1,3.00,3.00,10.50,3.05
736,,2003-1,3.00,3.00,7.50,2.65
737,,2003-2,3.00,3.00,9.00,3.29
738,,2004-1,3.00,3.00,11.25,3.05
739,,2004-1,3.00,3.00,9.00,3.05
740,,2003-2,3.00,3.00,11.25,3.29
741,,2003-2,3.00,3.00,10.50,3.29
742,,2003-1,3.00,3.00,11.25,2.65
743,,2004-1,3.00,3.00,6.00,3.05
744,,2004-2,12.00,12.00,42.00,3.50
745,,2003-1,3.00,3.00,4.50,2.65
746,,2003-2,3.00,3.00,12.00,3.29
747,,2003-2,3.00,3.00,7.50,3.29
748,,2004-1,3.00,3.00,9.00,3.05
749,,2003-1,3.00,3.00,7.50,2.65
750,,2003-1,3.00,3.00,9.00,2.65
751,,2006-1,3.00,3.00,10.50,3.17
752,,2006-1,3.00,3.00,7.50,3.17
753,,2006-1,3.00,3.00,10.50,3.17
754,,2011-1,3.00,3.00,0.00,0.00
755,,2011-1,3.00,3.00,0.00,0.00
756,,2011-1,3.00,3.00,0.00,0.00
757,,2000-1,3.00,3.00,9.00,3.13
758,,2000-1,3.00,3.00,9.00,3.13
759,,2001-1,3.00,3.00,11.25,2.95
760,,2000-1,3.00,3.00,9.00,3.13
761,,2000-2,3.00,3.00,10.50,3.50
762,,2001-1,3.00,3.00,7.50,2.95
763,,2002-1,3.00,3.00,10.50,3.10
764,,2000-2,3.00,3.00,9.00,3.50
765,,2001-2,3.00,3.00,11.25,3.29
766,,2002-1,3.00,3.00,9.00,3.10
767,,2002-1,3.00,3.00,9.00,3.10
768,,2002-2,3.00,3.00,12.00,3.67
769,,2000-2,3.00,3.00,11.25,3.50
770,,2001-1,3.00,3.00,9.00,2.95
771,,2001-1,3.00,3.00,9.00,2.95
772,,2001-2,3.00,3.00,11.25,3.29
773,,2001-2,3.00,3.00,11.25,3.29
774,,2002-1,3.00,3.00,7.50,3.10
775,,2001-2,3.00,3.00,9.00,3.29
776,,2001-2,3.00,3.00,7.50,3.29
777,,2001-2,3.00,3.00,9.00,3.29
778,,2002-1,3.00,3.00,10.50,3.10
779,,2002-2,12.00,12.00,48.00,3.67
780,,2000-1,3.00,3.00,10.50,3.13
781,,2000-2,3.00,3.00,11.25,3.50
782,,2001-1,3.00,3.00,7.50,2.95
783,,2002-2,3.00,3.00,6.00,3.67
784,,2002-1,3.00,3.00,10.50,3.38
785,,2002-1,3.00,3.00,11.25,3.38
786,,2003-1,3.00,3.00,11.25,2.44
787,,2003-1,3.00,3.00,3.00,2.44
788,,2003-1,4.00,4.00,0.00,2.44
789,,2003-2,3.00,3.00,6.00,2.80
790,,2002-1,3.00,3.00,10.50,3.38
791,,2002-1,3.00,3.00,7.50,3.38
792,,2002-2,3.00,3.00,6.00,2.75
793,,2003-1,3.00,3.00,10.50,2.44
794,,2002-1,3.00,3.00,10.50,3.38
795,,2002-1,3.00,3.00,10.50,3.38
796,,2002-2,3.00,3.00,7.50,2.75
797,,2002-2,3.00,3.00,11.25,2.75
798,,2002-2,3.00,3.00,6.00,2.75
799,,2003-1,3.00,3.00,4.50,2.44
800,,2003-2,12.00,12.00,36.00,2.80
801,,2002-2,3.00,3.00,11.25,2.75
802,,2002-2,3.00,3.00,7.50,2.75
803,,2000-1,1.00,1.00,0.00,3.19
804,,2000-1,3.00,3.00,11.25,3.19
805,,2000-1,3.00,3.00,11.25,3.19
806,,2000-2,3.00,3.00,10.50,2.90
807,,2001-1,3.00,3.00,10.50,3.25
808,,2001-1,3.00,3.00,10.50,3.25
809,,2001-2,3.00,0.00,0.00,3.55
810,,2001-2,3.00,3.00,12.00,3.55
811,,2001-2,3.00,3.00,11.25,3.55
812,,2002-1,3.00,3.00,9.00,2.95
813,,2002-1,3.00,3.00,6.00,2.95
814,,2002-1,4.00,4.00,12.00,2.95
815,,2002-2,3.00,3.00,10.50,3.19
816,,2003-1,3.00,3.00,10.50,3.13
817,,2000-1,3.00,3.00,9.00,3.19
818,,2001-1,3.00,3.00,7.50,3.25
819,,2001-2,3.00,3.00,10.50,3.55
820,,2001-2,3.00,3.00,7.50,3.55
821,,2001-2,4.00,0.00,0.00,3.55
822,,2002-1,3.00,3.00,9.00,2.95
823,,2002-2,3.00,3.00,7.50,3.19
824,,2002-2,3.00,3.00,11.25,3.19
825,,2001-1,3.00,3.00,10.50,3.25
826,,2003-1,3.00,3.00,9.00,3.13
827,,2003-1,3.00,3.00,10.50,3.13
828,,2003-2,12.00,12.00,48.00,3.90
829,,2000-1,4.00,4.00,12.00,3.19
830,,2000-2,3.00,3.00,7.50,2.90
831,,2000-3,3.00,3.00,9.00,3.00
832,,2001-2,3.00,3.00,12.00,3.55
833,,2002-1,3.00,3.00,11.25,2.95
834,,2002-2,3.00,0.00,0.00,3.19
835,,2003-1,3.00,3.00,7.50,3.13
836,,2000-1,3.00,3.00,7.50,3.19
837,,2000-2,3.00,3.00,6.00,2.90
838,,2000-2,3.00,3.00,10.50,2.90
839,,2002-2,3.00,3.00,9.00,3.19
840,,2003-1,3.00,0.00,0.00,3.13
841,,2003-2,3.00,3.00,10.50,3.90
842,,2000-2,3.00,3.00,9.00,2.90
843,,2000-3,3.00,3.00,9.00,3.00
844,,2003-1,3.00,3.00,11.25,3.30
845,,2004-1,3.00,3.00,10.50,3.45
846,,2003-2,3.00,3.00,12.00,3.69
847,,2004-1,3.00,3.00,11.25,3.45
848,,2003-1,3.00,3.00,9.00,3.30
849,,2003-1,3.00,3.00,7.50,3.30
850,,2003-2,3.00,3.00,12.00,3.69
851,,2003-2,3.00,3.00,9.00,3.69
852,,2003-1,3.00,3.00,11.25,3.30
853,,2004-1,3.00,3.00,9.00,3.45
854,,2003-1,3.00,3.00,10.50,3.30
855,,2004-1,3.00,3.00,9.00,3.45
856,,2004-2,12.00,12.00,48.00,4.00
857,,2003-2,3.00,3.00,11.25,3.69
858,,2004-1,3.00,3.00,12.00,3.45
859,,2004-2,3.00,3.00,0.00,0.00
860,,2011-1,3.00,3.00,6.00,3.25
861,,2011-1,3.00,3.00,11.25,3.25
862,,2011-1,3.00,3.00,12.00,3.25
863,,2011-2,3.00,3.00,10.50,3.00
864,,2011-2,3.00,3.00,6.00,3.00
865,,2012-1,12.00,12.00,45.00,3.60
866,,2004-2,3.00,3.00,0.00,0.00
867,,2004-2,3.00,,,0.00
868,,2004-2,3.00,3.00,0.00,0.00
869,,2004-2,3.00,3.00,0.00,0.00
870,,2011-1,3.00,3.00,3.00,3.25
871,,2011-2,3.00,3.00,10.50,3.00
872,,2011-2,3.00,3.00,9.00,3.00
873,,2012-1,3.00,3.00,9.00,3.60
874,,2011-3,3.00,3.00,10.50,3.50
875,,2004-1,3.00,3.00,7.50,2.83
876,,2004-1,3.00,3.00,7.50,2.83
877,,2004-2,3.00,3.00,0.00,1.50
878,,2004-2,3.00,3.00,7.50,1.50
879,,2004-2,3.00,3.00,6.00,1.50
880,,2004-1,3.00,3.00,0.00,2.83
881,,2004-1,3.00,0.00,,2.83
882,,2005-1,3.00,3.00,4.50,0.75
883,,2004-1,3.00,3.00,10.50,2.83
884,,2005-1,3.00,3.00,0.00,0.75
885,,2005-1,3.00,3.00,0.00,0.75
886,,2001-1,3.00,3.00,7.50,2.50
887,,2001-2,3.00,3.00,7.50,3.00
888,,2001-1,3.00,3.00,9.00,2.50
889,,2003-2,3.00,3.00,6.00,2.25
890,,2001-1,3.00,3.00,6.00,2.50
891,,2003-1,3.00,3.00,0.00,0.00
892,,2003-2,3.00,3.00,7.50,2.25
893,,2001-2,3.00,3.00,9.00,3.00
894,,2001-2,3.00,3.00,10.50,3.00
895,,2002-1,3.00,3.00,7.50,2.50
896,,2002-2,12.00,12.00,48.00,4.00
897,,2001-1,3.00,3.00,9.00,2.50
898,,2001-1,3.00,3.00,6.00,2.50
899,,2001-2,3.00,3.00,9.00,3.00
900,,2002-1,3.00,3.00,7.50,2.50
901,,2002-1,3.00,3.00,9.00,2.50
902,,2002-1,3.00,3.00,6.00,2.50
903,,2004-1,3.00,3.00,12.00,4.00
904,,2001-1,3.00,3.00,9.00,3.10
905,,2001-2,3.00,3.00,12.00,3.54
906,,2002-2,12.00,12.00,48.00,4.00
907,,2001-2,3.00,3.00,12.00,3.54
908,,2001-2,3.00,3.00,10.50,3.54
909,,2001-2,3.00,3.00,11.25,3.54
910,,2001-1,3.00,3.00,10.50,3.10
911,,2002-1,3.00,3.00,7.50,3.25
912,,2002-1,3.00,3.00,10.50,3.25
913,,2001-1,3.00,3.00,7.50,3.10
914,,2001-1,3.00,3.00,9.00,3.10
915,,2001-2,3.00,3.00,9.00,3.54
916,,2002-1,3.00,3.00,9.00,3.25
917,,2001-1,3.00,3.00,10.50,3.10
918,,2001-2,3.00,3.00,9.00,3.54
919,,2002-1,3.00,3.00,10.50,3.25
920,,2002-1,3.00,3.00,11.25,3.25
921,,2004-2,3.00,3.00,11.25,2.88
922,,2004-2,3.00,3.00,6.00,2.88
923,,2005-2,3.00,3.00,11.25,3.71
924,,2005-2,3.00,3.00,10.50,3.71
925,,2006-1,3.00,3.00,7.50,3.38
926,,2006-2,12.00,12.00,48.00,3.90
927,,2005-2,3.00,3.00,10.50,3.71
928,,2005-2,3.00,3.00,10.50,3.71
929,,2006-1,3.00,3.00,12.00,3.38
930,,2005-1,3.00,3.00,12.00,3.50
931,,2005-2,3.00,3.00,11.25,3.71
932,,2005-2,3.00,3.00,12.00,3.71
933,,2005-2,3.00,3.00,12.00,3.71
934,,2006-1,3.00,3.00,11.25,3.38
935,,2006-1,3.00,3.00,9.00,3.38
936,,2006-1,3.00,3.00,10.50,3.38
937,,2005-1,3.00,3.00,10.50,3.50
938,,2005-1,3.00,3.00,7.50,3.50
939,,2005-1,3.00,3.00,11.25,3.50
940,,2005-1,3.00,3.00,10.50,3.50
941,,2005-1,3.00,3.00,11.25,3.50
942,,2006-1,3.00,3.00,10.50,3.38
943,,2006-2,3.00,3.00,10.50,3.90
944,,2007-1,3.00,3.00,11.25,3.63
945,,2008-2,3.00,3.00,6.00,2.88
946,,2013-2,3.00,3.00,12.00,3.38
947,,2013-3,3.00,3.00,7.50,2.50
948,,2014-1,3.00,3.00,9.00,2.60
949,,2010-2,3.00,3.00,11.25,3.38
950,,2012-1,3.00,3.00,9.00,2.75
951,,2013-1,3.00,3.00,3.00,3.17
952,,2013-2,3.00,3.00,6.00,3.38
953,,2013-2,3.00,3.00,11.25,3.38
954,,2014-2,12.00,12.00,45.00,3.75
955,,2014-3,3.00,3.00,11.25,3.75
956,,2008-2,3.00,3.00,11.25,2.88
957,,2012-1,3.00,3.00,10.50,2.75
958,,2012-2,3.00,3.00,11.25,3.75
959,,2014-3,3.00,3.00,11.25,3.75
960,,2011-1,3.00,3.00,7.50,2.50
961,,2012-1,3.00,3.00,6.00,2.75
962,,2013-1,3.00,3.00,6.00,3.17
963,,2013-1,3.00,3.00,10.50,3.17
964,,2013-2,3.00,3.00,11.25,3.38
965,,2014-1,3.00,3.00,10.50,2.60
966,,2014-1,3.00,3.00,4.50,2.60
967,,2007-1,3.00,3.00,10.50,3.63
968,,2007-2,3.00,3.00,7.50,2.50
969,,2010-2,3.00,3.00,9.00,3.38
970,,2013-1,1.00,1.00,4.00,3.17
971,,2013-1,3.00,3.00,11.25,3.17
972,,2012-1,3.00,3.00,7.50,2.75
973,,2014-1,3.00,3.00,7.50,2.60
974,,2014-1,3.00,3.00,7.50,2.60
975,,2004-2,3.00,3.00,12.00,3.50
976,,2004-2,3.00,3.00,9.00,3.50
977,,2007-1,3.00,3.00,10.50,3.17
978,,2008-1,3.00,3.00,4.50,2.00
979,,2004-1,3.00,3.00,6.00,2.75
980,,2005-1,3.00,3.00,7.50,2.75
981,,2005-2,3.00,3.00,7.50,2.50
982,,2005-2,3.00,3.00,7.50,2.50
983,,2005-2,3.00,3.00,9.00,2.50
984,,2005-2,3.00,3.00,6.00,2.50
985,,2006-2,3.00,3.00,6.00,3.00
986,,2006-2,3.00,3.00,9.00,3.00
987,,2007-1,3.00,0.00,0.00,3.17
988,,2007-1,3.00,3.00,9.00,3.17
989,,2005-1,3.00,3.00,0.00,2.75
990,,2005-2,3.00,3.00,3.00,2.50
991,,2007-1,3.00,3.00,3.00,3.17
992,,2007-1,3.00,3.00,9.00,3.17
993,,2004-2,3.00,3.00,3.00,3.50
994,,2006-1,3.00,0.00,0.00,2.50
995,,2004-1,3.00,3.00,3.00,2.75
996,,2005-1,3.00,3.00,9.00,2.75
997,,2005-2,4.00,4.00,0.00,2.50
998,,2006-1,3.00,3.00,4.50,2.50
999,,2006-1,3.00,3.00,7.50,2.50
1000,,2008-1,3.00,3.00,6.00,2.00
1001,,2008-2,3.00,3.00,9.00,3.00
1002,,2004-1,3.00,3.00,7.50,2.75
1003,,2004-1,3.00,3.00,0.00,2.75
1004,,2004-1,3.00,3.00,9.00,2.75
1005,,2007-2,12.00,12.00,45.00,3.75
1006,,2002-2,3.00,3.00,0.00,0.75
1007,,2002-2,3.00,3.00,9.00,0.75
1008,,2002-1,3.00,3.00,4.50,2.41
1009,,2002-1,3.00,3.00,10.50,2.41
1010,,2002-1,4.00,4.00,10.00,2.41
1011,,2002-1,3.00,3.00,7.50,2.41
1012,,2002-2,3.00,0.00,,0.75
1013,,2002-1,3.00,3.00,6.00,2.41
1014,,2002-2,3.00,3.00,0.00,0.75
1015,,2002-2,3.00,3.00,0.00,0.75
1016,,2002-1,3.00,3.00,7.50,2.94
1017,,2002-2,3.00,3.00,6.00,2.75
1018,,2003-1,3.00,3.00,7.50,2.00
1019,,2003-2,3.00,3.00,9.00,2.80
1020,,2003-2,3.00,3.00,9.00,2.80
1021,,2004-1,3.00,3.00,9.00,2.50
1022,,2004-1,3.00,3.00,4.50,2.50
1023,,2008-2,3.00,3.00,0.00,2.33
1024,,2009-2,3.00,3.00,9.00,3.00
1025,,2009-2,3.00,3.00,4.50,3.00
1026,,2010-1,3.00,3.00,10.50,2.70
1027,,2010-2,3.00,3.00,4.50,2.69
1028,,2011-1,3.00,3.00,6.00,2.38
1029,,2011-1,3.00,3.00,7.50,2.38
1030,,2011-1,3.00,3.00,0.00,2.38
1031,,2011-3,3.00,3.00,4.50,
1032,,2013-1,3.00,3.00,6.00,2.88
1033,,2002-1,3.00,3.00,11.25,2.94
1034,,2004-2,3.00,3.00,0.00,3.00
1035,,2005-1,3.00,3.00,0.00,
1036,,2006-1,3.00,0.00,0.00,
1037,,2008-2,3.00,3.00,12.00,2.33
1038,,2010-1,3.00,3.00,6.00,2.70
1039,,2010-2,3.00,3.00,11.25,2.69
1040,,2010-2,3.00,3.00,3.00,2.69
1041,,2010-2,3.00,3.00,6.00,2.69
1042,,2011-1,3.00,3.00,0.00,2.38
1043,,2011-1,3.00,3.00,9.00,2.38
1044,,2003-1,3.00,3.00,7.50,2.00
1045,,2003-1,3.00,3.00,3.00,2.00
1046,,2004-2,3.00,3.00,9.00,3.00
1047,,2007-2,3.00,3.00,0.00,
1048,,2010-1,3.00,3.00,7.50,2.70
1049,,2012-2,3.00,3.00,0.00,
1050,,2013-2,3.00,3.00,6.00,2.00
1051,,2014-2,4.00,4.00,10.00,2.50
1052,,2002-1,4.00,4.00,12.00,2.94
1053,,2002-2,3.00,3.00,10.50,2.75
1054,,2004-1,3.00,3.00,6.00,2.50
1055,,2007-2,3.00,0.00,0.00,
1056,,2008-2,3.00,3.00,6.00,2.33
1057,,2010-1,3.00,3.00,6.00,2.70
1058,,2010-2,3.00,3.00,9.00,2.69
1059,,2011-2,3.00,3.00,6.00,3.00
1060,,2011-2,12.00,12.00,45.00,3.00
1061,,2003-2,4.00,4.00,10.00,2.80
1062,,2005-1,3.00,0.00,0.00,
1063,,2005-2,3.00,3.00,0.00,
1064,,2005-2,3.00,3.00,0.00,
1065,,2007-2,3.00,3.00,0.00,
1066,,2010-2,3.00,3.00,6.00,2.69
1067,,2011-1,3.00,3.00,6.00,2.38
1068,,2011-3,3.00,3.00,3.00,
1069,,2012-1,3.00,3.00,9.00,3.00
1070,,2013-1,3.00,3.00,11.25,2.88
1071,,2002-1,3.00,3.00,7.50,2.94
1072,,2008-2,3.00,3.00,3.00,2.33
1073,,2010-1,3.00,3.00,10.50,2.70
1074,,2011-2,3.00,3.00,3.00,3.00
1075,,2012-1,3.00,3.00,0.00,3.00
1076,,2012-3,3.00,0.00,0.00,
1077,,2013-1,3.00,3.00,3.00,2.88
1078,,2014-1,3.00,3.00,6.00,2.00
1079,,2002-1,3.00,3.00,10.50,3.13
1080,,2002-1,3.00,3.00,7.50,3.13
1081,,2002-2,3.00,3.00,12.00,3.50
1082,,2002-2,3.00,3.00,10.50,3.50
1083,,2003-1,3.00,3.00,9.00,3.09
1084,,2004-1,3.00,3.00,9.00,3.13
1085,,2002-2,3.00,3.00,10.50,3.50
1086,,2003-1,3.00,3.00,9.00,3.09
1087,,2003-2,3.00,3.00,6.00,3.38
1088,,2004-1,3.00,3.00,12.00,3.13
1089,,2004-1,3.00,3.00,7.50,3.13
1090,,2002-1,3.00,3.00,9.00,3.13
1091,,2002-2,3.00,3.00,9.00,3.50
1092,,2003-1,3.00,3.00,11.25,3.09
1093,,2003-2,3.00,3.00,11.25,3.38
1094,,2003-2,3.00,3.00,12.00,3.38
1095,,2003-2,3.00,3.00,10.50,3.38
1096,,2003-2,3.00,3.00,12.00,3.38
1097,,2003-2,3.00,3.00,9.00,3.38
1098,,2003-1,3.00,3.00,10.50,3.09
1099,,2003-1,3.00,3.00,9.00,3.09
1100,,2004-2,12.00,12.00,42.00,3.50
1101,,2002-1,1.00,1.00,3.50,3.13
1102,,2002-2,3.00,0.00,0.00,3.50
1103,,2003-1,4.00,4.00,10.00,3.09
1104,,2004-1,3.00,3.00,9.00,3.13
1105,,2004-1,3.00,3.00,7.50,3.13
1106,,2002-1,3.00,3.00,9.00,3.13
1107,,2002-1,3.00,3.00,10.50,3.13
1108,,2002-2,3.00,3.00,10.50,3.50
1109,,2004-1,3.00,3.00,11.25,3.13
1110,,2002-2,3.00,3.00,11.25,3.67
1111,,2003-1,3.00,3.00,9.00,3.55
1112,,2004-2,3.00,3.00,10.50,2.10
1113,,2002-1,1.00,1.00,3.50,3.13
1114,,2002-2,3.00,0.00,0.00,3.67
1115,,2002-2,3.00,0.00,0.00,3.67
1116,,2003-1,3.00,3.00,10.50,3.55
1117,,2003-2,3.00,3.00,10.50,3.12
1118,,2004-2,3.00,0.00,0.00,2.10
1119,,2002-1,3.00,3.00,11.25,3.13
1120,,2002-1,4.00,4.00,10.00,3.13
1121,,2002-2,3.00,3.00,11.25,3.67
1122,,2003-1,3.00,3.00,12.00,3.55
1123,,2005-1,3.00,3.00,10.50,3.00
1124,,2003-1,3.00,3.00,11.25,3.55
1125,,2004-1,3.00,3.00,9.00,3.30
1126,,2004-1,3.00,3.00,12.00,3.30
1127,,2004-1,3.00,3.00,10.50,3.30
